EVT_UDX_STA_UPD_REQUEST,EVT_UDX_STA_PDU_REQUEST,EVT_UDX_DL_CLEANUP_MEM,EVT_UDX_CONFIG_REQUEST,EVT_UDX_CONFIG_CONFIRM,EVT_TIMER_TICK_INDICATION,EVT_SCTP_USER_PAYLOAD_REQUEST,EVT_SCTP_USER_PAYLOAD_INDICATION,EVT_SCTP_CONFIG_RESPONSE,EVT_SCTP_CONFIG_REQUEST,EVT_SCTP_ASSOC_STATUS,EVT_RRM_UE_RECONFIG_RESPONSE,EVT_RRM_UE_RECONFIG_REQUEST,EVT_RRM_UE_ADMIT_REQUEST,EVT_RRM_UE_ADMIT_CONFIRM,EVT_RRM_CELL_ADD_REQUEST,EVT_RRM_CELL_ADD_CONFIRM,EVT_RLC_UE_CONFIG_CONFIRM,EVT_RLC_REQ_FLW_CTRL_INFO,EVT_RLC_FLW_CTRL_INFO_INDICATION,EVT_RGR_LVL2_CONFIG_CONFIRM,EVT_RGR_LVL1_TTI_INDICATION,EVT_RGR_LVL1_SI_CONFIG_CONFIRM,EVT_RGR_LVL1_CONFIG_CONFIRM,EVT_RGR_LVL1_CCCH_DATA_INDICATION,EVT_OAM_DU_CONFIG_REQUEST,EVT_OAM_CELL_CONFIG_REQUEST,EVT_NRUP_EGTPU_DATA_INDICATION,EVT_NRUP_ADD_RAB_RESPONSE,EVT_NRUP_ADD_RAB_REQUEST,EVT_KWU_DATA_REQUEST,EVT_KWU_DATA_INDICATION,EVT_F1AP_UE_MSG_TX,EVT_F1AP_UE_MSG_RX,EVT_F1AP_UE_ID_RESPONSE,EVT_F1AP_UE_ID_REQUEST,EVT_F1AP_MGMT_MSG_TX,EVT_F1AP_MGMT_MSG_RX,EVT_EGTP_TTI_INDICATION,EVT_EGTP_INIT_REQUEST,EVT_EGTP_ADD_TUNNEL_RESPONSE,EVT_EGTP_ADD_TUNNEL_REQUEST,EVT_CTF_CONFIG_CONFIRM,EVT_CKW_UL_CONFIG_REQUEST,EVT_APP_UE_RRC_RECONFIG_DELIVERY_INDICATION,EVT_APP_LCL_CELL_ADD_RSP,EVT_APP_LCL_CELL_ADD_REQ
72,127,72,32,32,112005,179,147,1,1,1,16,16,16,16,1,1,32,0,0,1,11200,3,98,16,1,1,0,16,16,96,128,176,144,16,16,3,3,224010,1,16,16,1,32,16,2,1
72,127,72,32,32,122012,179,147,1,1,1,16,16,16,16,1,1,32,6373,6335,1,12201,3,98,16,1,1,56347,16,16,55904,4616,176,144,16,16,3,3,244024,1,16,16,1,32,16,2,1
72,127,72,32,32,132021,179,147,1,1,1,16,16,16,16,1,1,32,49679,49369,1,13202,3,98,16,1,1,337638,16,16,333205,27209,176,144,16,16,3,3,264042,1,16,16,1,32,16,2,1
72,127,72,32,32,142027,179,147,1,1,1,16,16,16,16,1,1,32,49679,49369,1,14202,3,98,16,1,1,428145,16,16,422115,34080,176,144,16,16,3,3,284054,1,16,16,1,32,16,2,1
72,127,72,32,32,152032,179,147,1,1,1,16,16,16,16,1,1,32,49679,49369,1,15203,3,98,16,1,1,428145,16,16,422115,34080,176,144,16,16,3,3,304064,1,16,16,1,32,16,2,1
72,127,72,32,32,162042,179,147,1,1,1,16,16,16,16,1,1,32,84173,83595,1,16204,3,98,16,1,1,510558,16,16,503281,45993,176,144,16,16,3,3,324083,1,16,16,1,32,16,2,1
72,127,72,32,32,172051,179,147,1,1,1,16,16,16,16,1,1,32,692440,685877,1,17205,3,98,16,1,1,825458,16,16,815992,91340,176,144,16,16,3,3,344103,1,16,16,1,32,16,2,1
72,127,72,32,32,182060,179,147,1,1,1,16,16,16,16,1,1,32,1423066,1409255,1,18206,3,98,16,1,1,1133350,16,16,1122244,136637,176,144,16,16,3,3,364120,1,16,16,1,32,16,2,1
72,127,72,32,32,192069,179,147,1,1,1,16,16,16,16,1,1,32,2134668,2113752,1,19207,3,98,16,1,1,1441980,16,16,1429226,182095,176,144,16,16,3,3,384139,1,16,16,1,32,16,2,1
72,127,72,32,32,202078,179,147,1,1,1,16,16,16,16,1,1,32,2872585,2844286,1,20208,3,98,16,1,1,1749573,16,16,1735394,227575,176,144,16,16,3,3,404157,1,16,16,1,32,16,2,1
